2024-10-24T13:35:13.540607333Z I1024 13:35:13.540395       1 base_controller.go:68] Waiting for caches to sync for CertSyncController
2024-10-24T13:35:16.413118915Z E1024 13:35:16.413083       1 reflector.go:158] "Unhandled Error" err="k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: Failed to watch *v1.Secret: failed to list *v1.Secret: Get \"https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/secrets?limit=500&resourceVersion=0\": dial tcp [::1]:6443: connect: connection refused"
2024-10-24T13:35:16.785993877Z W1024 13:35:16.785907       1 reflector.go:561] k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: failed to list *v1.ConfigMap: Get "https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/configmaps?limit=500&resourceVersion=0": dial tcp [::1]:6443: connect: connection refused
2024-10-24T13:35:16.785993877Z E1024 13:35:16.785980       1 reflector.go:158] "Unhandled Error" err="k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: Failed to watch *v1.ConfigMap: failed to list *v1.ConfigMap: Get \"https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/configmaps?limit=500&resourceVersion=0\": dial tcp [::1]:6443: connect: connection refused"
2024-10-24T13:35:20.507621092Z W1024 13:35:20.507532       1 reflector.go:561] k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: failed to list *v1.ConfigMap: Get "https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/configmaps?limit=500&resourceVersion=0": dial tcp [::1]:6443: connect: connection refused
2024-10-24T13:35:20.507621092Z E1024 13:35:20.507606       1 reflector.go:158] "Unhandled Error" err="k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: Failed to watch *v1.ConfigMap: failed to list *v1.ConfigMap: Get \"https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/configmaps?limit=500&resourceVersion=0\": dial tcp [::1]:6443: connect: connection refused"
2024-10-24T13:35:21.897342624Z W1024 13:35:21.897241       1 reflector.go:561] k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: failed to list *v1.Secret: Get "https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/secrets?limit=500&resourceVersion=0": dial tcp [::1]:6443: connect: connection refused
2024-10-24T13:35:21.897342624Z E1024 13:35:21.897308       1 reflector.go:158] "Unhandled Error" err="k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: Failed to watch *v1.Secret: failed to list *v1.Secret: Get \"https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/secrets?limit=500&resourceVersion=0\": dial tcp [::1]:6443: connect: connection refused"
2024-10-24T13:35:27.044184573Z W1024 13:35:27.044059       1 reflector.go:561] k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: failed to list *v1.ConfigMap: Get "https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/configmaps?limit=500&resourceVersion=0": dial tcp [::1]:6443: connect: connection refused
2024-10-24T13:35:27.044184573Z E1024 13:35:27.044131       1 reflector.go:158] "Unhandled Error" err="k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: Failed to watch *v1.ConfigMap: failed to list *v1.ConfigMap: Get \"https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/configmaps?limit=500&resourceVersion=0\": dial tcp [::1]:6443: connect: connection refused"
2024-10-24T13:35:29.857038638Z W1024 13:35:29.856715       1 reflector.go:561] k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: failed to list *v1.Secret: Get "https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/secrets?limit=500&resourceVersion=0": dial tcp [::1]:6443: connect: connection refused
2024-10-24T13:35:29.857038638Z E1024 13:35:29.856787       1 reflector.go:158] "Unhandled Error" err="k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: Failed to watch *v1.Secret: failed to list *v1.Secret: Get \"https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/secrets?limit=500&resourceVersion=0\": dial tcp [::1]:6443: connect: connection refused"
2024-10-24T13:35:41.426346892Z W1024 13:35:41.426232       1 reflector.go:561] k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: failed to list *v1.ConfigMap: Get "https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/configmaps?limit=500&resourceVersion=0": dial tcp [::1]:6443: connect: connection refused
2024-10-24T13:35:41.426346892Z E1024 13:35:41.426302       1 reflector.go:158] "Unhandled Error" err="k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: Failed to watch *v1.ConfigMap: failed to list *v1.ConfigMap: Get \"https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/configmaps?limit=500&resourceVersion=0\": dial tcp [::1]:6443: connect: connection refused"
2024-10-24T13:35:46.280637282Z W1024 13:35:46.280567       1 reflector.go:561] k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: failed to list *v1.Secret: Get "https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/secrets?limit=500&resourceVersion=0": dial tcp [::1]:6443: connect: connection refused
2024-10-24T13:35:46.280637282Z E1024 13:35:46.280619       1 reflector.go:158] "Unhandled Error" err="k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: Failed to watch *v1.Secret: failed to list *v1.Secret: Get \"https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/secrets?limit=500&resourceVersion=0\": dial tcp [::1]:6443: connect: connection refused"
2024-10-24T13:36:18.607440187Z W1024 13:36:18.607263       1 reflector.go:561] k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: failed to list *v1.Secret: Get "https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/secrets?limit=500&resourceVersion=0": dial tcp [::1]:6443: connect: connection refused
2024-10-24T13:36:18.607440187Z E1024 13:36:18.607384       1 reflector.go:158] "Unhandled Error" err="k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: Failed to watch *v1.Secret: failed to list *v1.Secret: Get \"https://localhost:6443/api/v1/namespaces/openshift-kube-controller-manager/secrets?limit=500&resourceVersion=0\": dial tcp [::1]:6443: connect: connection refused"
2024-10-24T13:37:07.040811969Z I1024 13:37:07.040743       1 base_controller.go:74] Caches are synced for CertSyncController 
2024-10-24T13:37:07.040976479Z I1024 13:37:07.040956       1 base_controller.go:111] Starting #1 worker of CertSyncController controller ...
2024-10-24T13:37:07.041248960Z I1024 13:37:07.041155       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:37:07.044724189Z I1024 13:37:07.044647       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:46:20.154623568Z I1024 13:46:20.154492       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:46:20.166279997Z I1024 13:46:20.166189       1 certsync_controller.go:155] Creating directory "/etc/kubernetes/static-pod-certs/configmaps/aggregator-client-ca" ...
2024-10-24T13:46:20.166279997Z I1024 13:46:20.166265       1 certsync_controller.go:168] Writing configmap manifest "/etc/kubernetes/static-pod-certs/configmaps/aggregator-client-ca/ca-bundle.crt" ...
2024-10-24T13:46:20.166982417Z I1024 13:46:20.166877       1 event.go:377] Event(v1.ObjectReference{Kind:"Pod", Namespace:"openshift-kube-controller-manager", Name:"kube-controller-manager-ci-op-2fcpj5j6-f6035-2lklf-master-2", UID:"", APIVersion:"v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'CertificateUpdated' Wrote updated configmap: openshift-kube-controller-manager/aggregator-client-ca
2024-10-24T13:46:20.166982417Z I1024 13:46:20.166927       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:46:31.553576774Z I1024 13:46:31.553491       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:46:31.553882914Z I1024 13:46:31.553811       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:46:31.554061504Z I1024 13:46:31.553988       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:46:31.554370053Z I1024 13:46:31.554332       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:46:31.554472693Z I1024 13:46:31.554447       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:46:31.554673414Z I1024 13:46:31.554623       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:46:31.554812694Z I1024 13:46:31.554725       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:46:31.554940154Z I1024 13:46:31.554899       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:47:07.014041165Z I1024 13:47:07.013907       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:47:07.014434495Z I1024 13:47:07.014380       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:47:07.014622945Z I1024 13:47:07.014562       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:47:07.014887936Z I1024 13:47:07.014810       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:56:31.555026221Z I1024 13:56:31.554668       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:56:31.556166831Z I1024 13:56:31.555267       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:56:31.556166831Z I1024 13:56:31.555613       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:56:31.556166831Z I1024 13:56:31.555978       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:57:07.014124870Z I1024 13:57:07.014024       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:57:07.014405960Z I1024 13:57:07.014366       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:57:07.014529270Z I1024 13:57:07.014506       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:57:07.014753190Z I1024 13:57:07.014717       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:57:29.337535200Z E1024 13:57:29.337437       1 reflector.go:158] "Unhandled Error" err="k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243: Failed to watch *v1.Secret: unknown (get secrets)"
2024-10-24T13:57:36.025002878Z I1024 13:57:36.024925       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:57:36.025283628Z I1024 13:57:36.025260       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:57:36.025441148Z I1024 13:57:36.025383       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:57:36.025608858Z I1024 13:57:36.025563       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:57:39.092745831Z I1024 13:57:39.092618       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:57:39.093205262Z I1024 13:57:39.093146       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:57:39.093803172Z I1024 13:57:39.093755       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:57:39.094107112Z I1024 13:57:39.094039       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T13:57:39.094267232Z I1024 13:57:39.094235       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T13:57:39.094485922Z I1024 13:57:39.094436       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:07:34.213771497Z I1024 14:07:34.213542       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:07:34.214726166Z I1024 14:07:34.214692       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:07:34.215086136Z I1024 14:07:34.214990       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:07:34.215375296Z I1024 14:07:34.215335       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:07:34.216224956Z I1024 14:07:34.216149       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:07:34.216785506Z I1024 14:07:34.216734       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:07:34.217075706Z I1024 14:07:34.217012       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:07:34.217576016Z I1024 14:07:34.217529       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:07:34.217721936Z I1024 14:07:34.217675       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:07:34.218199006Z I1024 14:07:34.218115       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:07:40.065187990Z I1024 14:07:40.065122       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:07:40.065588659Z I1024 14:07:40.065514       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:07:40.065728789Z I1024 14:07:40.065695       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:07:40.065896029Z I1024 14:07:40.065873       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:00.842219506Z I1024 14:08:00.842132       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:00.842709186Z I1024 14:08:00.842665       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:00.859867795Z I1024 14:08:00.859744       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:00.860399035Z I1024 14:08:00.860316       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:00.875492235Z I1024 14:08:00.875410       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:00.876113475Z I1024 14:08:00.876007       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:00.891509944Z I1024 14:08:00.891429       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:00.892033954Z I1024 14:08:00.891958       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:00.907870673Z I1024 14:08:00.907745       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:00.909241634Z I1024 14:08:00.909198       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:00.923796633Z I1024 14:08:00.923663       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:00.924040153Z I1024 14:08:00.923991       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:00.941904562Z I1024 14:08:00.941759       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:00.942125332Z I1024 14:08:00.942091       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:00.958669021Z I1024 14:08:00.958581       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:00.959143901Z I1024 14:08:00.959086       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:00.973809901Z I1024 14:08:00.973661       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:00.974189761Z I1024 14:08:00.974153       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:00.989557060Z I1024 14:08:00.989475       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:00.989901420Z I1024 14:08:00.989772       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.005079369Z I1024 14:08:01.004811       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.005415589Z I1024 14:08:01.005388       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.023228639Z I1024 14:08:01.023130       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.023484528Z I1024 14:08:01.023451       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.038138148Z I1024 14:08:01.038036       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.038374468Z I1024 14:08:01.038329       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.061931437Z I1024 14:08:01.061851       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.062322867Z I1024 14:08:01.062232       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.088371176Z I1024 14:08:01.088292       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.089025766Z I1024 14:08:01.088873       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.132266254Z I1024 14:08:01.132170       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.132571164Z I1024 14:08:01.132512       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.167785253Z I1024 14:08:01.167700       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.168691163Z I1024 14:08:01.168632       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.202554182Z I1024 14:08:01.202363       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.202955592Z I1024 14:08:01.202884       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.220708601Z I1024 14:08:01.220625       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.221005741Z I1024 14:08:01.220962       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.251579609Z I1024 14:08:01.251481       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.251811109Z I1024 14:08:01.251782       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.275252688Z I1024 14:08:01.275156       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.275557848Z I1024 14:08:01.275510       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.295325387Z I1024 14:08:01.295237       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.295594438Z I1024 14:08:01.295535       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.317533727Z I1024 14:08:01.317463       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.317779657Z I1024 14:08:01.317748       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.347354005Z I1024 14:08:01.347216       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.347676775Z I1024 14:08:01.347643       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.372294645Z I1024 14:08:01.372207       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.372598184Z I1024 14:08:01.372555       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.393296154Z I1024 14:08:01.393225       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.393722984Z I1024 14:08:01.393691       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
2024-10-24T14:08:01.413987833Z I1024 14:08:01.413892       1 certsync_controller.go:74] Syncing configmaps: [{aggregator-client-ca false} {client-ca false} {trusted-ca-bundle true}]
2024-10-24T14:08:01.414276533Z I1024 14:08:01.414241       1 certsync_controller.go:178] Syncing secrets: [{kube-controller-manager-client-cert-key false} {csr-signer false}]
